"id","ts","stage","stage_name","spectrum","temp1","temp2","humidity","soil_pct","light_lux","vibration","pump_on","pump_status","light_hrs_today","harvest_eta_days","health_score"
"707","2026-04-12 13:11:47","0","Seedling","OFF","29","30","69","100","175.1","0","0","IDLE","0","14","100"
"708","2026-04-12 13:51:03","0","Seedling","OFF","30","0","71","0","121.4","1","1","OK","0","14","70"
"709","2026-04-12 13:55:08","0","Seedling","OFF","31","0","70","0","57.4","1","1","OK","0","14","60"
"710","2026-04-12 13:56:59","0","Seedling","OFF","31","0","67","0","13.9","1","1","OK","0","14","60"
"711","2026-04-12 13:57:27","0","Seedling","OFF","31","0","70","0","0.2","1","1","OK","0","14","60"
"718","2026-04-12 14:06:50","0","Seedling","OFF","31","32","71","53.7","343.3","1","0","IDLE","0","14","90"
"719","2026-04-12 14:11:57","0","Seedling","OFF","30","0","68","91.3","48.8","1","0","IDLE","0","14","100"
"720","2026-04-12 14:21:58","0","Seedling","OFF","30","30","78","65.4","178","1","0","IDLE","0.17","14","100"
"721","2026-04-12 14:31:59","0","Seedling","OFF","28","28","83.5","66.3","133.6","1","0","IDLE","0.33","14","90"
"722","2026-04-12 14:42:00","0","Seedling","OFF","26","26","83","52.6","184.4","1","0","IDLE","0.5","14","90"
"723","2026-04-12 14:52:01","0","Seedling","OFF","26","26","92","52.3","185.1","1","0","IDLE","0.67","14","90"
"724","2026-04-12 15:02:02","0","Seedling","OFF","25","25","92","51.9","149","1","0","IDLE","0.83","14","90"
"725","2026-04-12 15:12:03","0","Seedling","OFF","25","24","94","52","165.6","1","0","IDLE","1","14","90"
"726","2026-04-12 15:22:04","0","Seedling","OFF","26","26","96","52.2","159","1","0","IDLE","1.17","14","90"
"727","2026-04-12 15:32:05","0","Seedling","OFF","28","28","95.5","52.1","149","1","0","IDLE","1.34","14","90"
"728","2026-04-12 15:42:06","0","Seedling","OFF","28","29","96.5","52.8","148.2","1","0","IDLE","1.5","14","90"
"729","2026-04-12 15:52:07","0","Seedling","OFF","29","29","96.5","53.2","144.6","1","0","IDLE","1.67","14","90"
"730","2026-04-12 16:02:08","0","Seedling","OFF","29","29","96.5","53.2","138.5","1","0","IDLE","1.84","14","90"
"731","2026-04-12 16:12:09","0","Seedling","OFF","29","30","95","53.2","131.1","1","0","IDLE","2","14","90"
"732","2026-04-12 16:22:10","0","Seedling","OFF","29","30","94.5","53.1","121.4","1","0","IDLE","2.17","14","90"
"733","2026-04-12 16:32:11","0","Seedling","OFF","30","30","94.5","53.3","118.4","1","0","IDLE","2.34","14","90"
"734","2026-04-12 16:42:12","0","Seedling","OFF","30","30","92","53.5","114","1","0","IDLE","2.5","14","90"
"735","2026-04-12 16:52:13","0","Seedling","OFF","30","30","92","53.4","111.8","1","0","IDLE","2.67","14","90"
"736","2026-04-12 17:02:14","0","Seedling","OFF","30","30","92","53.6","104.8","1","0","IDLE","2.84","14","90"
"737","2026-04-12 17:12:15","0","Seedling","OFF","30","31","93","53.5","97.7","1","0","IDLE","3","14","90"
"738","2026-04-12 17:22:16","0","Seedling","OFF","30","31","91","53.7","85.2","1","0","IDLE","3.17","14","90"
"739","2026-04-12 17:32:17","0","Seedling","OFF","30","31","91","53.7","64.7","1","0","IDLE","3.34","14","90"
"740","2026-04-12 17:42:18","0","Seedling","OFF","30","31","90","54.2","39.1","1","0","IDLE","3.34","14","90"
"741","2026-04-12 17:52:18","0","Seedling","OFF","30","31","90","54.6","10.5","1","0","IDLE","3.34","14","90"
"742","2026-04-12 18:02:20","0","Seedling","OFF","30","31","91.5","55","0","1","0","IDLE","3.34","14","90"
"743","2026-04-12 18:12:20","0","Seedling","OFF","30","31","88.5","54.8","0","1","0","IDLE","3.34","14","90"
"744","2026-04-12 18:22:22","0","Seedling","OFF","30","31","90.5","55.1","112.3","1","0","IDLE","3.51","14","90"
"745","2026-04-12 18:32:22","0","Seedling","OFF","30","31","81.5","56","61.8","1","0","IDLE","3.67","14","90"
"746","2026-04-12 18:42:24","0","Seedling","OFF","31","31","75.5","55.3","46.9","1","0","IDLE","3.67","14","90"
"747","2026-04-12 18:52:25","0","Seedling","OFF","31","32","77","55.7","90.6","1","0","IDLE","3.84","14","90"
"748","2026-04-12 19:02:26","0","Seedling","OFF","31","32","82","56","92.8","1","0","IDLE","4.01","14","80"
"749","2026-04-12 19:12:27","0","Seedling","OFF","31","32","81.5","56.5","95.7","1","0","IDLE","4.17","14","80"
"750","2026-04-12 19:22:28","0","Seedling","OFF","31","32","78","57.9","95.7","1","0","IDLE","4.34","14","90"
"751","2026-04-12 19:32:28","0","Seedling","OFF","31","32","79","57.7","88.2","1","0","IDLE","4.51","14","90"
"752","2026-04-12 19:42:29","0","Seedling","OFF","31","32","79","57.6","92.1","1","0","IDLE","4.67","14","90"
"753","2026-04-12 19:52:30","0","Seedling","OFF","31","32","80.5","57.8","81.8","1","0","IDLE","4.84","14","80"
"754","2026-04-12 20:02:32","0","Seedling","OFF","32","32","87.5","58.5","81.8","1","0","IDLE","5.01","14","80"
"755","2026-04-12 20:12:32","0","Seedling","OFF","31","32","87","59.1","82.8","1","0","IDLE","5.18","14","80"
"756","2026-04-12 20:22:33","0","Seedling","OFF","31","32","84","59.9","78.6","1","0","IDLE","5.34","14","80"
"757","2026-04-12 20:32:34","0","Seedling","OFF","32","32","80.5","59.4","75.9","1","0","IDLE","5.51","14","80"
"758","2026-04-12 20:42:35","0","Seedling","OFF","32","32","90.5","59.8","77.7","1","0","IDLE","5.68","14","80"
"759","2026-04-12 20:52:36","0","Seedling","OFF","31","32","92","60.3","72.3","1","0","IDLE","5.84","14","80"
"760","2026-04-12 21:02:37","0","Seedling","OFF","31","32","92.5","59.6","72.8","1","0","IDLE","6.01","14","80"
"761","2026-04-12 21:12:39","0","Seedling","OFF","31","32","91.5","59.3","79.9","1","0","IDLE","6.18","14","80"
"762","2026-04-12 21:22:40","0","Seedling","OFF","31","32","92.5","59.2","80.1","1","0","IDLE","6.34","14","80"
"763","2026-04-12 21:32:40","0","Seedling","OFF","31","32","93.5","59.3","76.4","1","0","IDLE","6.51","14","80"
"764","2026-04-12 21:42:41","0","Seedling","OFF","31","32","94","59.7","80.6","1","0","IDLE","6.68","14","80"
"765","2026-04-12 21:52:42","0","Seedling","OFF","31","32","93","59.5","76.9","1","0","IDLE","6.84","14","80"
"766","2026-04-12 22:02:43","0","Seedling","OFF","31","32","94","59.8","73.7","1","0","IDLE","7.01","14","80"
"767","2026-04-12 22:12:44","0","Seedling","OFF","31","32","92.5","59.6","88.9","1","0","IDLE","7.18","14","80"
"768","2026-04-12 22:22:46","0","Seedling","OFF","31","32","94","59.8","0","1","0","IDLE","7.18","14","80"
"769","2026-04-12 22:32:46","0","Seedling","OFF","31","32","92.5","60.2","0","1","0","IDLE","7.18","14","80"
"770","2026-04-12 22:42:47","0","Seedling","OFF","31","32","94.5","60.5","0","1","0","IDLE","7.18","14","80"
"771","2026-04-12 22:52:48","0","Seedling","OFF","31","32","96","60.1","0","1","0","IDLE","7.18","14","80"
"772","2026-04-12 23:02:49","0","Seedling","OFF","31","32","96.5","60.6","0","1","0","IDLE","7.18","14","80"
"773","2026-04-12 23:12:50","0","Seedling","OFF","31","32","96","60.6","0","1","0","IDLE","7.18","14","80"
"774","2026-04-12 23:22:51","0","Seedling","OFF","31","32","96.5","60.5","0","1","0","IDLE","7.18","14","80"
"775","2026-04-12 23:32:52","0","Seedling","OFF","31","32","94.5","60.9","0","1","0","IDLE","7.18","14","80"
"776","2026-04-12 23:42:53","0","Seedling","OFF","31","32","96","60.6","0","1","0","IDLE","7.18","14","80"
"777","2026-04-12 23:52:54","0","Seedling","OFF","31","32","96.5","60.5","0","1","0","IDLE","7.18","14","80"
"778","2026-04-13 00:02:55","0","Seedling","OFF","31","32","96.5","60.7","0","1","0","IDLE","7.18","14","80"
"779","2026-04-13 00:12:56","0","Seedling","OFF","31","32","96.5","60.7","0","1","0","IDLE","7.18","14","80"
"780","2026-04-13 00:22:57","0","Seedling","OFF","31","32","96.5","60.7","0","1","0","IDLE","7.18","14","80"
"781","2026-04-13 00:32:58","0","Seedling","OFF","31","32","95","60.6","0","1","0","IDLE","7.18","14","80"
"782","2026-04-13 00:42:59","0","Seedling","OFF","31","32","96.5","61.1","0","1","0","IDLE","7.18","14","80"
"783","2026-04-13 00:53:00","0","Seedling","OFF","31","32","96.5","61.4","0","1","0","IDLE","7.18","14","80"
"784","2026-04-13 01:03:01","0","Seedling","OFF","31","32","96.5","61.3","0","1","0","IDLE","7.18","14","80"
"785","2026-04-13 01:13:02","0","Seedling","OFF","31","32","96.5","61.8","0","1","0","IDLE","7.18","14","80"
"786","2026-04-13 01:23:03","0","Seedling","OFF","31","32","96","61.4","0","1","0","IDLE","7.18","14","80"
"787","2026-04-13 01:33:04","0","Seedling","OFF","31","32","96.5","61.2","0","1","0","IDLE","7.18","14","80"
"788","2026-04-13 01:43:05","0","Seedling","OFF","31","32","96.5","61.8","0","1","0","IDLE","7.18","14","80"
"789","2026-04-13 01:53:06","0","Seedling","OFF","31","32","96","62","0","1","0","IDLE","7.18","14","80"
"790","2026-04-13 02:03:07","0","Seedling","OFF","31","32","96.5","62.1","0","1","0","IDLE","7.18","14","80"
"791","2026-04-13 02:13:08","0","Seedling","OFF","31","32","96.5","62.4","0","1","0","IDLE","7.18","14","80"
"792","2026-04-13 02:23:09","0","Seedling","OFF","31","32","96.5","62.6","0","1","0","IDLE","7.18","14","80"
"793","2026-04-13 02:33:10","0","Seedling","OFF","31","32","96.5","62.5","0","1","0","IDLE","7.18","14","80"
"794","2026-04-13 02:43:11","0","Seedling","OFF","31","32","96.5","62.6","0","1","0","IDLE","7.18","14","80"
"795","2026-04-13 02:53:12","0","Seedling","OFF","31","32","96.5","62.5","0","1","0","IDLE","7.18","14","80"
"796","2026-04-13 03:03:13","0","Seedling","OFF","31","32","96.5","62.6","0","1","0","IDLE","7.18","14","80"
"797","2026-04-13 03:13:14","0","Seedling","OFF","31","32","96.5","63.4","0","1","0","IDLE","7.18","14","80"
"798","2026-04-13 03:23:15","0","Seedling","OFF","31","32","96.5","62.8","0","1","0","IDLE","7.18","14","80"
"799","2026-04-13 03:33:16","0","Seedling","OFF","31","32","96.5","63.2","0","1","0","IDLE","7.18","14","80"
"800","2026-04-13 03:43:17","0","Seedling","OFF","31","32","96.5","63","0","1","0","IDLE","7.18","14","80"
"801","2026-04-13 03:53:18","0","Seedling","OFF","31","32","96.5","63","0","1","0","IDLE","7.18","14","80"
"802","2026-04-13 04:03:19","0","Seedling","OFF","31","32","96.5","63.2","0","1","0","IDLE","7.18","14","80"
"803","2026-04-13 04:13:20","0","Seedling","OFF","31","32","96.5","63.4","0","1","0","IDLE","7.18","14","80"
"804","2026-04-13 04:23:21","0","Seedling","OFF","31","32","96.5","63.7","0","1","0","IDLE","7.18","14","80"
"805","2026-04-13 04:33:22","0","Seedling","OFF","31","32","96.5","64","0","1","0","IDLE","7.18","14","80"
"806","2026-04-13 04:43:23","0","Seedling","OFF","31","32","96.5","63.9","0","1","0","IDLE","7.18","14","80"
"807","2026-04-13 04:53:24","0","Seedling","OFF","31","32","96.5","64.1","0","1","0","IDLE","7.18","14","80"
"808","2026-04-13 05:03:25","0","Seedling","OFF","31","32","96.5","63.9","0","1","0","IDLE","7.18","14","80"
"809","2026-04-13 05:13:26","0","Seedling","OFF","31","32","96.5","64.3","0","1","0","IDLE","7.18","14","80"
"810","2026-04-13 05:23:27","0","Seedling","OFF","31","32","96.5","64.3","0","1","0","IDLE","7.18","14","80"
"811","2026-04-13 05:33:28","0","Seedling","OFF","31","32","96.5","64.5","0","1","0","IDLE","7.18","14","80"
"812","2026-04-13 05:43:29","0","Seedling","OFF","31","32","96.5","64.4","0","1","0","IDLE","7.18","14","80"
"813","2026-04-13 05:53:30","0","Seedling","OFF","31","32","96.5","64.5","0","1","0","IDLE","7.18","14","80"
"814","2026-04-13 06:03:31","0","Seedling","OFF","31","32","96.5","64.4","0","1","0","IDLE","7.18","14","80"
"815","2026-04-13 06:13:32","0","Seedling","OFF","31","32","96.5","64.9","0","1","0","IDLE","7.18","14","80"
"816","2026-04-13 06:23:33","0","Seedling","OFF","31","32","96.5","65","0","1","0","IDLE","7.18","14","80"
"817","2026-04-13 06:33:33","0","Seedling","OFF","31","32","96.5","64.9","0","1","0","IDLE","7.18","14","80"
"818","2026-04-13 06:43:35","0","Seedling","OFF","31","32","96.5","64.8","0","1","0","IDLE","7.18","14","80"
"819","2026-04-13 06:53:36","0","Seedling","OFF","31","32","96.5","65.3","0","1","0","IDLE","7.18","14","80"
"820","2026-04-13 07:03:37","0","Seedling","OFF","31","32","96.5","65","0","1","0","IDLE","7.18","14","80"
"821","2026-04-13 07:13:37","0","Seedling","OFF","31","32","96.5","65.2","0","1","0","IDLE","7.18","14","80"
"822","2026-04-13 07:23:39","0","Seedling","OFF","31","32","96.5","65.5","0","1","0","IDLE","7.18","14","80"
"823","2026-04-13 07:33:40","0","Seedling","OFF","31","32","96.5","65","0","1","0","IDLE","7.18","14","80"
"824","2026-04-13 07:43:41","0","Seedling","OFF","31","32","96.5","65.1","0","1","0","IDLE","7.18","14","80"
"825","2026-04-13 07:53:41","0","Seedling","OFF","31","32","96.5","65.2","0","1","0","IDLE","7.18","14","80"
"826","2026-04-13 08:03:43","0","Seedling","OFF","31","32","96.5","65.3","0","1","0","IDLE","7.18","14","80"
"827","2026-04-13 08:13:44","0","Seedling","OFF","31","32","96.5","65.7","0","1","0","IDLE","7.18","14","80"
"828","2026-04-13 08:23:45","0","Seedling","OFF","31","31","96.5","65.6","0","1","0","IDLE","7.18","14","80"
"829","2026-04-13 08:33:45","0","Seedling","OFF","31","32","96.5","65.4","0","1","0","IDLE","7.18","14","80"
"830","2026-04-13 08:43:46","0","Seedling","OFF","31","31","96.5","65.5","0","1","0","IDLE","7.18","14","80"
"831","2026-04-13 08:53:47","0","Seedling","OFF","31","31","96.5","65.9","0","1","0","IDLE","7.18","14","80"
"832","2026-04-13 09:03:49","0","Seedling","OFF","31","32","96.5","65.8","0","1","0","IDLE","7.18","14","80"
"833","2026-04-13 09:13:49","0","Seedling","OFF","31","31","96.5","65.7","0","1","0","IDLE","7.18","14","80"
"834","2026-04-13 09:23:50","0","Seedling","OFF","31","32","96.5","65.8","0","1","0","IDLE","7.18","14","80"
"835","2026-04-13 09:33:51","0","Seedling","OFF","31","31","96.5","65.6","0","1","0","IDLE","7.18","14","80"
"836","2026-04-13 09:43:53","0","Seedling","OFF","31","32","96.5","65.8","0","1","0","IDLE","7.18","14","80"
"837","2026-04-13 09:53:53","0","Seedling","OFF","31","32","96.5","65.7","0","1","0","IDLE","7.18","14","80"
"838","2026-04-13 10:03:54","0","Seedling","OFF","31","32","96.5","65.8","105.3","1","0","IDLE","7.35","14","80"
"839","2026-04-13 10:13:55","0","Seedling","OFF","31","31","92","66","106.2","1","0","IDLE","7.51","14","80"
"840","2026-04-13 10:23:57","0","Seedling","OFF","31","32","94.5","66","97.9","1","0","IDLE","7.68","14","80"
"841","2026-04-13 10:33:57","0","Seedling","OFF","31","31","86","65.9","155.3","1","0","IDLE","7.85","14","80"
"842","2026-04-13 10:43:58","0","Seedling","OFF","28","28","82.5","65.9","182.9","1","0","IDLE","8.01","14","90"
"843","2026-04-13 10:53:59","0","Seedling","OFF","27","27","92","65.9","189.5","1","0","IDLE","8.18","14","90"
"844","2026-04-13 11:04:00","0","Seedling","OFF","26","25","94","63.7","159","1","0","IDLE","8.35","14","90"
"845","2026-04-13 11:14:01","0","Seedling","OFF","25","25","94.5","63.2","129.2","1","0","IDLE","8.51","14","90"
"846","2026-04-13 11:24:02","0","Seedling","OFF","25","25","94","62.6","170.5","1","0","IDLE","8.68","14","90"
"847","2026-04-13 11:34:03","0","Seedling","OFF","25","24","93","62.4","115","1","0","IDLE","8.85","14","90"
"848","2026-04-13 11:44:04","0","Seedling","OFF","25","24","95","62.5","180.2","1","0","IDLE","9.02","14","90"
"849","2026-04-13 11:54:05","0","Seedling","OFF","24","24","94","62.6","179.2","1","0","IDLE","9.18","14","90"
"850","2026-04-13 12:04:06","0","Seedling","OFF","24","24","93.5","62.6","178.8","1","0","IDLE","9.35","14","90"
"851","2026-04-13 12:14:07","0","Seedling","OFF","24","24","93.5","63.2","182.2","1","0","IDLE","9.52","14","90"
"852","2026-04-13 12:24:08","0","Seedling","OFF","24","24","94","63","156.8","1","0","IDLE","9.68","14","90"
"853","2026-04-13 12:34:09","0","Seedling","OFF","24","23","93.5","62.9","184.9","1","0","IDLE","9.85","14","90"
"854","2026-04-13 12:44:10","0","Seedling","OFF","23","23","93.5","63","177.3","1","0","IDLE","10.02","14","90"
"855","2026-04-13 12:54:11","0","Seedling","OFF","24","24","95","62.5","174.4","1","0","IDLE","10.18","14","90"
"856","2026-04-13 13:04:12","0","Seedling","OFF","24","24","92.5","62.4","184.9","1","0","IDLE","10.35","14","90"
"857","2026-04-13 13:14:13","0","Seedling","OFF","24","24","94","62","227.6","1","0","IDLE","10.52","14","90"
"858","2026-04-13 13:24:14","0","Seedling","OFF","24","24","94","62.4","229.3","1","0","IDLE","10.68","14","90"
"859","2026-04-13 13:34:15","0","Seedling","OFF","23","23","93.5","62.7","119.7","1","0","IDLE","10.85","14","90"
"860","2026-04-13 13:44:16","0","Seedling","OFF","24","24","93","62.6","113.1","1","0","IDLE","11.02","14","90"
"861","2026-04-13 13:54:17","0","Seedling","OFF","24","24","94.5","63","110.6","1","0","IDLE","11.19","14","90"
"862","2026-04-13 14:04:18","0","Seedling","OFF","24","23","94","63.7","118.9","1","0","IDLE","11.35","14","90"
"863","2026-04-13 14:14:19","0","Seedling","OFF","24","24","92.5","63.5","54.7","1","0","IDLE","0.17","14","90"
"864","2026-04-13 14:24:20","0","Seedling","OFF","24","23","94","63.5","63.2","1","0","IDLE","0.33","14","90"
"865","2026-04-13 14:34:21","0","Seedling","OFF","23","23","94.5","63.6","50.3","1","0","IDLE","0.5","14","90"
"866","2026-04-13 14:44:22","0","Seedling","OFF","23","23","94.5","63.7","57.9","1","0","IDLE","0.67","14","90"
"867","2026-04-13 14:54:23","0","Seedling","OFF","24","24","94","64.1","46.6","1","0","IDLE","0.67","14","90"
"868","2026-04-13 15:04:24","0","Seedling","OFF","24","24","93.5","64.2","36.6","1","0","IDLE","0.67","14","90"
"869","2026-04-13 15:14:25","0","Seedling","OFF","24","24","93.5","64","83.5","1","0","IDLE","0.84","14","90"
"870","2026-04-13 15:24:26","0","Seedling","OFF","23","23","90","84.8","77.2","1","0","IDLE","1","14","90"
"871","2026-04-13 15:34:27","0","Seedling","OFF","24","24","91.5","82","73.3","1","0","IDLE","1.17","14","90"
"872","2026-04-13 15:44:28","0","Seedling","OFF","23","23","90","79.5","74.2","1","0","IDLE","1.34","14","90"
"873","2026-04-13 15:54:29","0","Seedling","OFF","23","23","88","73.2","70.1","1","0","IDLE","1.5","14","90"
"874","2026-04-13 16:04:30","0","Seedling","OFF","24","24","92.5","77.9","66.2","1","0","IDLE","1.67","14","90"
"875","2026-04-13 16:14:31","0","Seedling","OFF","24","24","91","80.9","62.8","1","0","IDLE","1.84","14","90"
"876","2026-04-13 16:24:32","0","Seedling","OFF","24","24","92","78.3","59.1","1","0","IDLE","2","14","90"
"877","2026-04-13 16:34:33","0","Seedling","OFF","25","24","94.5","86.1","56.7","1","0","IDLE","2.17","14","90"
"878","2026-04-13 16:44:34","0","Seedling","OFF","26","26","96","86","136.5","1","0","IDLE","2.34","14","90"
"879","2026-04-13 16:54:35","0","Seedling","OFF","27","27","95","82.8","129.9","1","0","IDLE","2.5","14","90"
"880","2026-04-13 17:04:36","0","Seedling","OFF","27","28","95.5","75.7","135.5","1","0","IDLE","2.67","14","90"
"881","2026-04-13 17:14:36","0","Seedling","OFF","28","28","96.5","79.7","124.8","1","0","IDLE","2.84","14","90"
"882","2026-04-13 17:24:38","0","Seedling","OFF","28","28","96.5","80.4","108.7","1","0","IDLE","3.01","14","90"
"883","2026-04-13 17:34:39","0","Seedling","OFF","28","28","96.5","80.4","89.6","1","0","IDLE","3.17","14","90"
"884","2026-04-13 17:44:40","0","Seedling","OFF","28","28","96.5","79.4","67.9","1","0","IDLE","3.34","14","90"
"885","2026-04-13 17:54:41","0","Seedling","OFF","29","29","96.5","82.2","28.8","1","0","IDLE","3.34","14","90"
"886","2026-04-13 18:04:42","0","Seedling","OFF","29","29","96.5","82","0","1","0","IDLE","3.34","14","90"
"887","2026-04-13 18:14:43","0","Seedling","OFF","29","29","96.5","80.2","0","1","0","IDLE","3.34","14","90"
"888","2026-04-13 18:24:43","0","Seedling","OFF","29","29","96.5","79.4","0","1","0","IDLE","3.34","14","90"
"889","2026-04-13 18:34:44","0","Seedling","OFF","29","29","96","81.5","0","1","0","IDLE","3.34","14","90"
"890","2026-04-13 18:44:46","0","Seedling","OFF","29","29","96","81.8","0","1","0","IDLE","3.34","14","90"
"891","2026-04-13 18:54:47","0","Seedling","OFF","29","30","96","81.1","0","1","0","IDLE","3.34","14","90"
"892","2026-04-13 19:04:48","0","Seedling","OFF","29","30","96","81.2","0","1","0","IDLE","3.34","14","90"
"893","2026-04-13 19:14:48","0","Seedling","OFF","29","30","96","80.4","0","1","0","IDLE","3.34","14","90"
"894","2026-04-13 19:24:49","0","Seedling","OFF","30","30","96","80.9","0","1","0","IDLE","3.34","14","90"
"895","2026-04-13 19:34:51","0","Seedling","OFF","30","30","96.5","82.3","0","1","0","IDLE","3.34","14","90"
"896","2026-04-13 19:44:52","0","Seedling","OFF","30","30","96","82.1","0","1","0","IDLE","3.34","14","90"
"897","2026-04-13 19:54:52","0","Seedling","OFF","30","30","96.5","81.6","0","1","0","IDLE","3.34","14","90"
"898","2026-04-13 20:04:54","0","Seedling","OFF","30","30","96.5","82.6","108.7","1","0","IDLE","3.51","14","90"
"899","2026-04-13 20:14:54","0","Seedling","OFF","30","30","96","65.4","65.2","1","0","IDLE","3.67","14","90"
"900","2026-04-13 20:24:55","0","Seedling","OFF","30","30","91","81.9","65.4","1","0","IDLE","3.84","14","90"
"901","2026-04-13 20:34:56","0","Seedling","OFF","30","31","88","84","89.9","1","0","IDLE","4.01","14","90"
"902","2026-04-13 20:44:57","0","Seedling","OFF","31","31","90","82.9","81.3","1","0","IDLE","4.17","14","80"
"903","2026-04-13 20:54:58","0","Seedling","OFF","31","31","87.5","82.9","76.4","1","0","IDLE","4.34","14","80"
"904","2026-04-13 21:04:59","0","Seedling","OFF","31","32","91","83.1","93","1","0","IDLE","4.51","14","80"
"905","2026-04-13 21:15:00","0","Seedling","OFF","31","31","88","84","87.9","1","0","IDLE","4.67","14","80"
"906","2026-04-13 21:25:01","0","Seedling","OFF","31","32","86.5","83.6","96.2","1","0","IDLE","4.84","14","80"
"907","2026-04-13 21:35:02","0","Seedling","OFF","31","32","86","86.4","97.2","1","0","IDLE","5.01","14","80"
"908","2026-04-13 21:45:04","0","Seedling","OFF","31","32","86.5","85.3","97.4","1","0","IDLE","5.18","14","80"
"909","2026-04-13 21:55:04","0","Seedling","OFF","31","32","87.5","94.3","85.7","1","0","IDLE","5.34","14","80"
"910","2026-04-13 22:05:05","0","Seedling","OFF","31","32","92.5","93.8","67.6","1","0","IDLE","5.51","14","80"
"911","2026-04-13 22:15:06","0","Seedling","OFF","31","32","94","90.8","74.7","1","0","IDLE","5.68","14","80"
"912","2026-04-13 22:25:07","0","Seedling","OFF","31","32","94","89.7","66.2","1","0","IDLE","5.84","14","80"
"913","2026-04-13 22:35:08","0","Seedling","OFF","31","32","93","86.1","73","1","0","IDLE","6.01","14","80"
"914","2026-04-13 22:45:09","0","Seedling","OFF","31","32","94","89.1","73.3","1","0","IDLE","6.18","14","80"
"915","2026-04-13 22:55:10","0","Seedling","OFF","31","32","92.5","88.8","0","1","0","IDLE","6.18","14","80"
"916","2026-04-13 23:05:11","0","Seedling","OFF","31","32","94","86.3","0","1","0","IDLE","6.18","14","80"
"917","2026-04-13 23:15:12","0","Seedling","OFF","31","32","94","83.2","0","1","0","IDLE","6.18","14","80"
"918","2026-04-13 23:25:13","0","Seedling","OFF","31","32","94.5","85","0","1","0","IDLE","6.18","14","80"
"919","2026-04-13 23:35:14","0","Seedling","OFF","31","32","94.5","85.7","0","1","0","IDLE","6.18","14","80"
"920","2026-04-13 23:45:15","0","Seedling","OFF","31","32","95","90","0","1","0","IDLE","6.18","14","80"
"921","2026-04-13 23:55:16","0","Seedling","OFF","31","32","96.5","84.2","0","1","0","IDLE","6.18","14","80"
"922","2026-04-14 00:05:17","0","Seedling","OFF","31","32","94.5","88.5","0","1","0","IDLE","6.18","14","80"
"923","2026-04-14 00:15:18","0","Seedling","OFF","31","32","95","89.6","0","1","0","IDLE","6.18","14","80"
"924","2026-04-14 00:25:19","0","Seedling","OFF","31","32","94.5","87.2","0","1","0","IDLE","6.18","14","80"
"925","2026-04-14 00:35:20","0","Seedling","OFF","31","32","95","88.2","0","1","0","IDLE","6.18","14","80"
"926","2026-04-14 00:45:21","0","Seedling","OFF","31","32","96.5","91.4","0","1","0","IDLE","6.18","14","80"
"927","2026-04-14 00:55:22","0","Seedling","OFF","31","32","96.5","87.4","0","1","0","IDLE","6.18","14","80"
"928","2026-04-14 01:05:23","0","Seedling","OFF","31","32","95","86.2","0","1","0","IDLE","6.18","14","80"
"929","2026-04-14 01:15:24","0","Seedling","OFF","31","32","96.5","88.4","0","1","0","IDLE","6.18","14","80"
"930","2026-04-14 01:25:25","0","Seedling","OFF","31","32","96.5","88","0","1","0","IDLE","6.18","14","80"
"931","2026-04-14 01:35:26","0","Seedling","OFF","31","32","96.5","87.9","0","1","0","IDLE","6.18","14","80"
"932","2026-04-14 01:45:27","0","Seedling","OFF","31","32","96.5","87.4","0","1","0","IDLE","6.18","14","80"
"933","2026-04-14 01:55:28","0","Seedling","OFF","31","32","96.5","90.2","0","1","0","IDLE","6.18","14","80"
"934","2026-04-14 02:05:29","0","Seedling","OFF","31","32","96.5","88.7","0","1","0","IDLE","6.18","14","80"
"935","2026-04-14 02:15:30","0","Seedling","OFF","31","32","96.5","90.9","0","1","0","IDLE","6.18","14","80"
"936","2026-04-14 02:25:31","0","Seedling","OFF","31","32","96.5","91.2","0","1","0","IDLE","6.18","14","80"
"937","2026-04-14 02:35:32","0","Seedling","OFF","31","32","96.5","88.8","0","1","0","IDLE","6.18","14","80"
"938","2026-04-14 02:45:33","0","Seedling","OFF","31","32","96.5","92.7","0","1","0","IDLE","6.18","14","80"
"939","2026-04-14 02:55:34","0","Seedling","OFF","31","32","96.5","91.6","0","1","0","IDLE","6.18","14","80"
"940","2026-04-14 03:05:35","0","Seedling","OFF","31","31","96.5","87.4","0","1","0","IDLE","6.18","14","80"
"941","2026-04-14 03:15:36","0","Seedling","OFF","31","32","96.5","92.8","0","1","0","IDLE","6.18","14","80"
"942","2026-04-14 03:25:37","0","Seedling","OFF","31","31","96.5","90.4","0","1","0","IDLE","6.18","14","80"
"943","2026-04-14 03:35:38","0","Seedling","OFF","31","31","96.5","88.9","0","1","0","IDLE","6.18","14","80"
"944","2026-04-14 03:45:39","0","Seedling","OFF","31","31","96.5","93.6","0","1","0","IDLE","6.18","14","80"
"945","2026-04-14 03:55:40","0","Seedling","OFF","31","31","96.5","92","0","1","0","IDLE","6.18","14","80"
"946","2026-04-14 04:05:41","0","Seedling","OFF","31","31","96.5","90","0","1","0","IDLE","6.18","14","80"
"947","2026-04-14 04:15:42","0","Seedling","OFF","31","31","96.5","93.1","0","1","0","IDLE","6.18","14","80"
"948","2026-04-14 04:25:43","0","Seedling","OFF","31","31","96.5","89","0","1","0","IDLE","6.18","14","80"
